NSC|0|2415020.5	260		280.1533858420447	4071827444b67406	5.7403099487899736E-05	3f0e18837adbcef2	0.9832662665168905	3fef76ead13e66ee	1.019847639521606	3ff0514bc22a5e99	3.589643666592427E-05	3f02d1f02c144ae6	-4.522651484939946E-06	bed2f828f959356a
NSC|0|2451545	260		280.36816655827806	407185e4029df490	0.0002323318122379166	3f2e73c3121d9fc9	0.9833276502548166	3fef776b8c631a53	1.0194320211935246	3ff04f97f3785785	-8.866872198565205E-07	beadc095d11e1489	-7.342674236663961E-06	bedecc22ecf0922f
NSC|0|2488069.5	260		280.6033299500372	407189a73d4e41b7	7.839353265891889E-05	3f148ce6a2cdbdb1	0.9833575940988035	3fef77aa585daeee	1.018890916196036	3ff04d608fb40e23	-5.221017069513862E-05	bf0b5f87ce23c9c4	-1.4203880080019833E-05	beedc9a669d72f60
NSC|1|2415020.5	260		272.4167126055335	407106aadad6498f	1.1084391526208695	3ff1bc2ab161cd28	0.002462501577822632	3f642c3d77c77287	14.322776519710429	402ca542f6c8255f	1.286739021119659	3ff4967ba7e322c5	-2.6094515086990023E-05	befb5cb16c262e9b
NSC|1|2451545	260		223.31489459426533	406bea139dd401d1	5.170946954372844	4014af0cb7e98757	0.0026899635124719296	3f6609432a0831a0	12.021291366585702	40280ae6b3b65871	-0.17788926001040126	bfc6c5134506f3c3	1.8582639532073016E-05	3ef37c3d43d8344c
NSC|1|2488069.5	260		157.40072345363694	4063acd2b9fe038c	1.0925958044285713	3ff17b45bcfc47c9	0.0024845264845790673	3f645a6dffe9fcd5	14.01177647285304	402c060790db8836	-1.2114741724050706	bff36232bde6dae8	-7.973010335592777E-06	bee0b87a3250cb22
NSC|2|2415020.5	260		258.9978043076753	40702ff701a65460	1.1264116039240493	3ff205c82c8b04e7	1.1420669752381767	3ff245e80547d572	1.2765945508830105	3ff46cee6864b59c	-0.1411115968874915	bfc20ff1dedbeb13	0.01714271470437226	3f918ddc1c146a68
NSC|2|2451545	260		271.8881253092831	4070fe35c2e261ef	-0.9947531532923914	bfefd504909f7a70	1.415466070819541	3ff6a5bfc02c47e1	1.55625019031985	3ff8e666997d149c	-0.09749415565726814	bfb8f56082195e9f	0.004620240731310051	3f72ecac6d7331ef
NSC|2|2488069.5	260		288.00442211986734	407200121cedc359	-2.112674196614668	c000e6c1baac812c	1.3861156932013425	3ff62d87a62c5aab	1.6228667113571258	3ff9f74315b0bc1e	-0.02325297657621819	bf97cfa0d7b7d1c7	-0.008961787498699591	bf825a8ec1c3d286
NSC|3|2415020.5	260		306.3744807034405	407325fddf7a6429	-1.6830988556243065	bffaedf910cd7677	1.464596024774342	3ff76efc3dc41e54	1.2435067205947736	3ff3e5674d94f8e2	-0.0069780848325961655	bf7c950d6250bfcd	-0.004361303476691681	bf71dd287cce1e4e
NSC|3|2451545	260		241.5649051341494	406e3213b3ee9074	2.0663687343597594	400087ec54bc6aa8	1.1375745890199391	3ff2338169899ed7	1.2090388881658316	3ff3583929443b2e	-0.028072620307085402	bf9cbf11a8871fcf	0.0064858952614217985	3f7a90f440878747
NSC|3|2488069.5	260		320.06947882302035	4074011c95d38a31	-1.8524401606890357	bffda3984b3f4d63	1.125748337836848	3ff20310b06891e8	1.2027371841341092	3ff33e695878a046	0.0221370429034075	3f96ab17cd337dad	-0.006359200836277555	bf7a0c1af9ed99be
NSC|4|2415020.5	260		283.8677600656615	4071bde25860eca8	-0.9254085010728228	bfed9cf249f18a7c	2.4009636045948612	4003352c6804f83a	0.7704228020875732	3fe8a74db861e1c0	-0.005684136042032081	bf77483fa68132e3	-0.0005013707881446829	bf406dcd91b236c4
NSC|4|2451545	260		327.962740281265	40747f67625a6933	-1.0677921621758821	bff115ad3bf78757	1.8496834273004579	3ffd984da64356ac	0.775672745716798	3fe8d24fa66811ca	0.012475471150205319	3f898cbd64bd1406	0.005424804210515492	3f763851cabdeb78
NSC|4|2488069.5	260		29.524997895801697	403d86664318efe6	0.9517252619622658	3fee7488895cf578	0.8699534638296824	3febd6a8a58617cc	0.40663403679024746	3fda064ac45d17bc	0.019424584044832143	3f93e409c4d8053b	0.00895330517305656	3f82561c47466bee
NSC|5|2415020.5	260		241.13591301143765	406e2459663e6738	0.8142711790967769	3fea0e826e8978f6	6.113063963153788	401873c70a20681c	0.195621548628389	3fc90a207ce03b21	0.00024935365061521796	3f305775c647a2b2	-0.010419839568217681	bf8556ff316686c0
NSC|5|2451545	260		25.25300019722289	403940c49ef4f430	-1.2621766594509594	bff431e02721dcc6	4.621169869860799	40127c13f4514036	0.04075882410591827	3fa4de57311dde24	0.005173361917653636	3f7530a9c3f275a1	0.015520776032712631	3f8fc95b4bc098c4
NSC|5|2488069.5	260		201.20624636865065	4069269991fc08bf	1.2765949589638619	3ff46ceed5efcfde	5.545859634411208	40162ef5d3f802b8	0.10632158460347153	3fbb37e430bb1631	0.0036665525585805334	3f6e09516a805b42	-0.015876730613736942	bf9041fd5b037bdc
NSC|6|2415020.5	260		267.7168136152421	4070bb78118dacad	1.0076681835837022	3ff01f68ac5b633a	11.024663756777452	40260ca0ba5982e5	0.116359833466175	3fbdc9c20f4e236b	-0.0007357947744101473	bf481c4b3f0f7595	-0.00361077844166533	bf6d9459ea3de2cd
NSC|6|2451545	260		40.395653690732395	404432a4c7b71e61	-2.444826061783515	c0038f00f75e263e	8.652785348333973	40214e39e194ce05	-0.019946112025839225	bf946cc0eb5554ed	0.004743138472424971	3f736d8a89e953c3	0.014379315492911885	3f8d72e70e3f5462
NSC|6|2488069.5	260		205.6315592658716	4069b435bbc70cf0	2.42220434314635	400360acabb05785	9.874016796745535	4023bf7f212c5a7f	0.05799496673168534	3fadb1842ae3f0cd	0.004110283278789659	3f70d5f1c427b84a	-0.016039759506991304	bf906cba0a12ab9a
NSC|7|2415020.5	260		250.13920117215258	406f447456043eba	0.06339724646746935	3fb03acd4c3bf6a7	19.837816492870722	4033d67b2444edde	0.05535922374885506	3fac580b4f1109f2	-0.0001279642041819876	bf20c5c424dfd85e	-0.008441298188352089	bf8149abdd3cf0db
NSC|7|2451545	260		314.80918597360886	4073acf26cfdd083	-0.6583330589648686	bfe511107dc426ea	20.727161906965247	4034ba274861500f	0.05034320181074609	3fa9c6958ab4c739	0.00025001887665008116	3f30629ee60a4e54	0.009909873634043753	3f844ba0b9536013
NSC|7|2488069.5	260		17.741274147756947	4031bdc4247dfc82	-0.6294520122451966	bfe424788bdfd309	19.82474912174137	4033d322c22948ae	0.004544088566625181	3f729cd27c8a5fb2	0.0006336717506215402	3f44c39fb9003307	0.01707478329953472	3f917c0d4f6e6022
NSC|8|2415020.5	260		85.21875323303094	40554e000d8f70c7	-1.299631066708299	bff4cb49f2060b38	28.920301443865032	403ceb98e01bdca5	-0.02720110310349248	bf9bda9b20fa7ecb	0.00034111442328888035	3f365af34acee80d	0.004454967903021551	3f723f5f572bdb61
NSC|8|2451545	260		303.19295494548777	4072f31657ecc78b	0.23499135194740248	3fce143255ba7c57	31.024522194449553	403f064716272fde	0.03556995528206924	3fa23639a5503708	-0.0002236531239450668	bf2d508db4bb6802	0.006755486850510096	3f7baba43176c78e
NSC|8|2488069.5	260		167.2899776157487	4064e9477f2306cf	0.9638637477478067	3feed7f8c94c0ef0	29.80495432280615	403dce117c8b39eb	-0.007190980681774161	bf7d744a2dab928c	0.0006738885847193947	3f4614fcb75cbbfa	-0.01595647986219239	bf9056e53cab6a9e
NSC|9|2415020.5	260		75.25136768777166	4052d016687f9007	-9.776931543566631	c0238dc9f8a5b2ef	46.078928293637226	40470a1a5283f353	-0.017267593669263896	bf91ae98985c4481	0.00222347215782428	3f6236f586720c33	0.006801383529015606	3f7bdbc47d31de83
NSC|9|2451545	260		251.4546828769771	406f6e8cc31ad55f	10.855201382100235	4025b5dcf49f3aa1	31.064396070193343	403f107c42c778a9	0.035153072568390634	3fa1ff956211ff82	0.0014673305989342756	3f580a6e3bd476ec	-0.007914079444272401	bf803541c320f6d8
NSC|9|2488069.5	260		32.403383878521545	404033a2153afde9	-16.921206964263266	c030ebd438385bb1	48.57454482478326	4048498aaf5043dc	-0.0054221959466692875	bf763595a437159e	0.005709290911594054	3f7762a01bfa74be	0.015617478503247156	3f8ffc0e7b56e550
NSC|10|2415020.5	260		259.1613058935181	40703294b57d14ff	0	0000000000000000	0.0025695552897999903	3f650cbf7deb263f	-0.05290575041754193	bfab167667a09aca	0	0000000000000000	0	0000000000000000
